dataset_name,is_vision,is_grounding,base_weight,upweight_weight,weight_changed,packed_rows,base_samples_seen,upweight_samples_seen,base_epochs,upweight_epochs,gcs_path
the_cauldron_vsr,True,False,2.933538592922503e-06,2.933538592922503e-06,False,244,6.0,6.0,0.0246,0.0246,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/the_cauldron_vsr/train_seq_len_8193
arabic_dialect_crosslingual_synthetic,False,False,2.8503157618432306e-06,2.8503157618432306e-06,False,,5.8,5.8,,,gs://cohere-command/data/generated_jsonl_data/arabic_dialect_crosslingual_synthetic/2025_08_12/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
cambrian_10m_share_textvqa,True,False,2.8015194512085625e-06,2.8015194512085625e-06,False,234,5.7,5.7,0.0245,0.0245,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/cambrian_10m_share_textvqa/train_seq_len_8193
mammoth_internvl2_llama3_pmc_vqa,True,False,2.7063625842383244e-06,2.7063625842383244e-06,False,82,5.5,5.5,0.0676,0.0676,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_internvl2_llama3_pmc_vqa/train_seq_len_8193
mammoth_iconqa,True,True,2.5958988052898227e-06,2.5958988052898227e-06,False,81,5.3,5.3,0.0656,0.0656,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_iconqa/train_seq_len_8193
mammoth_tatqa,True,False,2.5958988052898227e-06,2.5958988052898227e-06,False,78,5.3,5.3,0.0682,0.0682,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_tatqa/train_seq_len_8193
mammoth_llava_scienceqa_nona_context,True,False,2.4854350263413193e-06,2.4854350263413193e-06,False,79,5.1,5.1,0.0644,0.0644,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_llava_scienceqa_nona_context/train_seq_len_8193
oasst_octopack_english_code,False,False,2.422968560190471e-06,2.422968560190471e-06,False,,5.0,5.0,,,gs://cohere-command/data/generated_jsonl_data/oasst_octopack_english_code/2025_11_13/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_scienceqa_nona_context,True,False,2.374971247392816e-06,2.374971247392816e-06,False,73,4.9,4.9,0.0666,0.0666,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_scienceqa_nona_context/train_seq_len_8193
mammoth_vqarad,True,False,2.374971247392816e-06,2.374971247392816e-06,False,72,4.9,4.9,0.0676,0.0676,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_vqarad/train_seq_len_8193
geoqa_train,True,False,2.3564623722094985e-06,2.3564623722094985e-06,False,194,4.8,4.8,0.0249,0.0249,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/geoqa_train/train_seq_len_8193
mammoth_iiit5k,True,False,2.319739357918564e-06,2.319739357918564e-06,False,76,4.8,4.8,0.0625,0.0625,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_iiit5k/train_seq_len_8193
iiit5k_JPEG100,True,False,2.1883648395602574e-06,2.1883648395602574e-06,False,63,4.5,4.5,0.0711,0.0711,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/iiit5k_JPEG100/train_seq_len_8193
annotated_code_generation_javascript_invisible,False,False,2.018973664638955e-06,2.018973664638955e-06,False,,4.1,4.1,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_generation_javascript_invisible/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
the_cauldron_diagram_image_to_text,True,False,1.9247765014217855e-06,1.9247765014217855e-06,False,40,3.9,3.9,0.0985,0.0985,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/the_cauldron_diagram_image_to_text/train_seq_len_8193
safety_preamble_sft_to_refuse,False,False,1.3360855133640144e-06,1.3360855133640144e-06,False,,2.7,2.7,,,gs://cohere-command/data/generated_jsonl_data/safety_preamble_sft_to_refuse/2025_08_19/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_tqa,True,False,1.3255653473820365e-06,1.3255653473820365e-06,False,42,2.7,2.7,0.0646,0.0646,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_tqa/train_seq_len_8193
synth_otter_to_answer_sft,False,False,1.3063947241781474e-06,1.3063947241781474e-06,False,,2.7,2.7,,,gs://cohere-command/data/generated_jsonl_data/synth_otter_to_answer_sft/2025_09_14/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
multilingual_invisible_arabic_cross_dialect_instruction_in_preamble,False,False,1.1876315674346794e-06,1.1876315674346794e-06,False,,2.4,2.4,,,gs://cohere-command/data/generated_jsonl_data/multilingual_invisible_arabic_cross_dialect_instruction_in_preamble/2025_08_12/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
pandagon_sft_stumping_rejection_sampled,False,False,1.1876315674346794e-06,1.1876315674346794e-06,False,,2.4,2.4,,,gs://cohere-command/data/generated_jsonl_data/pandagon_sft_stumping_rejection_sampled/2025_10_14/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_RemoveCompetitorMentionsSubstringMatch_2051cce1810f_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
multilingual_invisible_arabic_cross_dialect_instruction_in_prompt,False,False,1.0688684106912115e-06,1.0688684106912115e-06,False,,2.2,2.2,,,gs://cohere-command/data/generated_jsonl_data/multilingual_invisible_arabic_cross_dialect_instruction_in_prompt/2025_08_12/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
multilingual_ufb_crosslingual_arabic_dialects_best_of_n_with_c3_preambles,False,False,1.0688684106912115e-06,1.0688684106912115e-06,False,,2.2,2.2,,,gs://cohere-command/data/generated_jsonl_data/multilingual_ufb_crosslingual_arabic_dialects_best_of_n_with_c3_preambles/2025_10_03/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
code_repair_cobol_cohere_annotators,False,False,8.313420972042756e-07,8.313420972042756e-07,False,,1.7,1.7,,,gs://cohere-command/data/generated_jsonl_data/code_repair_cobol_cohere_annotators/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
synths_natural_language_to_sql_sft,False,False,7.179166104268061e-07,7.179166104268061e-07,False,,1.5,1.5,,,gs://cohere-command/data/generated_jsonl_data/synths_natural_language_to_sql_sft/2025_11_13/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
annotated_code_only_dataset_aa,False,False,7.125789404608076e-07,7.125789404608076e-07,False,,1.5,1.5,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_only_dataset_aa/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
controlled_name_following_unconditional,False,False,7.125789404608076e-07,7.125789404608076e-07,False,,1.5,1.5,,,gs://cohere-command/data/generated_jsonl_data/controlled_name_following_unconditional/2025_10_13/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_internvl2_llama3_iconqa,True,True,6.627826736910182e-07,6.627826736910182e-07,False,21,1.4,1.4,0.0646,0.0646,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_internvl2_llama3_iconqa/train_seq_len_8193
mammoth_geos,True,False,6.075507842167666e-07,6.075507842167666e-07,False,21,1.2,1.2,0.0593,0.0593,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_geos/train_seq_len_8193
openbee_honey_document_poie_v1_en,True,False,5.635435902728148e-07,5.635435902728148e-07,False,3,1.2,1.2,0.3847,0.3847,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_document_poie_v1_en/train_seq_len_8193/
oraclesql,False,False,4.4869788151675376e-07,4.4869788151675376e-07,False,,0.9,0.9,,,gs://cohere-command/data/generated_jsonl_data/oraclesql/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_diagram_image_to_text,True,False,2.7615944737125757e-07,2.7615944737125757e-07,False,9,0.6,0.6,0.0628,0.0628,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_diagram_image_to_text/train_seq_len_8193
synth_otter_to_refuse_sft,False,False,1.9952210332902612e-07,1.9952210332902612e-07,False,,0.4,0.4,,,gs://cohere-command/data/generated_jsonl_data/synth_otter_to_refuse_sft/2025_09_14/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_internvl2_llama3_geoqa,True,False,5.5231889474251526e-08,5.5231889474251526e-08,False,1,0.1,0.1,0.1131,0.1131,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_internvl2_llama3_geoqa/train_seq_len_8193
